userId,current_lat,current_lng,visited_type_counts,candidate_lat,candidate_lng,candidate_id,candidate_type,label,dist_to_candidate,pref_tourist_attraction,pref_restaurant,pref_shopping,pref_park,pref_cultural_site,pref_accommodation,pref_entertainment
u1829,16.0762966,108.2215679,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 0, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 4}",11.9427983,108.4363063,loc163,RESTAURANT,0,4.139072453646764,3,0,1,2,5,5,4
u1829,16.0762966,108.2215679,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 0, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 4}",11.9402781,108.4284216,loc131,ACCOMMODATION,0,4.141187931686502,3,0,1,2,5,5,4
u1829,16.0762966,108.2215679,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 0, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 4}",10.3381932,107.0921114,loc251,RESTAURANT,0,5.848205076301943,3,0,1,2,5,5,4
u1830,16.061475,108.2328775,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 0}",15.9950915,107.996412,loc283,TOURIST_ATTRACTION,1,0.24560680316818911,1,1,1,1,4,5,0
u1830,16.061475,108.2328775,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 0}",11.9357221,108.4415459,loc147,RESTAURANT,0,4.131026445451177,1,1,1,1,4,5,0
u1830,16.061475,108.2328775,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 0}",15.8772671,108.329548,loc227,TOURIST_ATTRACTION,0,0.2080330165927063,1,1,1,1,4,5,0
u1830,16.061475,108.2328775,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 0}",10.972344910312852,106.87390080272473,loc114,RESTAURANT,0,5.2674531543713154,1,1,1,1,4,5,0
u1831,11.9156425,108.3392258,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 4}",11.9421604,108.4667701,loc285,RESTAURANT,1,0.13027182152293254,2,0,5,1,0,1,4
u1831,11.9156425,108.3392258,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 4}",16.1749716,107.8380686,loc230,CULTURAL_SITE,0,4.2887111025596765,2,0,5,1,0,1,4
u1831,11.9156425,108.3392258,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 4}",11.9434358,108.4371779,loc123,SHOPPING,0,0.10181886573371388,2,0,5,1,0,1,4
u1831,11.9156425,108.3392258,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 0, 'SHOPPING': 5, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 4}",10.3608212,107.0920718,loc307,RESTAURANT,0,1.9932040474195507,2,0,5,1,0,1,4
u1832,16.459535,107.5838074,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 3, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 1}",16.0772642,108.2159006,loc270,RESTAURANT,1,0.7386966752455844,0,4,4,3,4,4,1
u1832,16.459535,107.5838074,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 3, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 1}",16.0666492,108.2459422,loc333,RESTAURANT,0,0.7699232073477744,0,4,4,3,4,4,1
u1832,16.459535,107.5838074,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 3, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 1}",10.3399969,107.0923815,loc252,RESTAURANT,0,6.139238224123773,0,4,4,3,4,4,1
u1832,16.459535,107.5838074,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 3, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 1}",16.0601209,108.223058,loc202,TOURIST_ATTRACTION,0,0.7537724808449591,0,4,4,3,4,4,1
u1833,10.9411142,107.3793713,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",11.9437463,108.4329685,loc141,RESTAURANT,1,1.454420223937446,5,3,0,4,0,1,1
u1833,10.9411142,107.3793713,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",16.0632426,108.2055438,loc212,PARK,0,5.188329244163558,5,3,0,4,0,1,1
u1833,10.9411142,107.3793713,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",11.9422961,108.4505655,loc140,RESTAURANT,0,1.4662272030627579,5,3,0,4,0,1,1
u1833,10.9411142,107.3793713,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 3, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",11.190788,107.3484014,loc179,TOURIST_ATTRACTION,0,0.2515872435407848,5,3,0,4,0,1,1
u1834,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 4, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9421604,108.4667701,loc285,RESTAURANT,1,0.028736808570552577,3,4,4,4,4,4,2
u1834,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 4, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",10.3425949,107.0755126,loc241,ENTERTAINMENT,0,2.103153026660618,3,4,4,4,4,4,2
u1834,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 4, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9558556,108.4712024,loc156,TOURIST_ATTRACTION,0,0.03491840248823021,3,4,4,4,4,4,2
u1834,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 4, 'SHOPPING': 4, 'PARK': 4, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",16.4352692,107.562407,loc224,TOURIST_ATTRACTION,0,4.5752365537449595,3,4,4,4,4,4,2
u1835,16.4352692,107.562407,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 3, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",16.0506461,108.2442279,loc266,RESTAURANT,1,0.7828248007890567,2,3,5,3,2,1,5
u1835,16.4352692,107.562407,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 3, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.946395,108.4351622,loc144,RESTAURANT,0,4.572930485208875,2,3,5,3,2,1,5
u1835,16.4352692,107.562407,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 3, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.9330293,108.4327844,loc298,RESTAURANT,0,4.5855992995008625,2,3,5,3,2,1,5
u1835,16.4352692,107.562407,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 5, 'PARK': 3, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",10.3459633,107.0904574,loc309,PARK,0,6.107567663867096,2,3,5,3,2,1,5
u1836,11.9488317,108.4638293,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.9375798,108.4403914,loc297,ACCOMMODATION,1,0.02599885401359469,0,1,1,0,0,1,5
u1836,11.9488317,108.4638293,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.18006965,107.14723044341808,loc106,CULTURAL_SITE,0,1.5246073719725413,0,1,1,0,0,1,5
u1836,11.9488317,108.4638293,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.9427983,108.4363063,loc163,RESTAURANT,0,0.02817654067766512,0,1,1,0,0,1,5
u1836,11.9488317,108.4638293,"{'TOURIST_ATTRACTION': 0, 'RESTAURANT': 1, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",10.3503726,107.0940029,loc259,ENTERTAINMENT,0,2.105111840380399,0,1,1,0,0,1,5
u1837,16.4724473,107.5886452,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 3}",16.0483659,108.2268229,loc196,RESTAURANT,1,0.7662348273233531,5,4,1,0,2,0,3
u1837,16.4724473,107.5886452,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 3}",11.9429134,108.4677301,loc286,RESTAURANT,0,4.61405110642017,5,4,1,0,2,0,3
u1837,16.4724473,107.5886452,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 3}",11.18006965,107.14723044341808,loc106,CULTURAL_SITE,0,5.310754012148161,5,4,1,0,2,0,3
u1837,16.4724473,107.5886452,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 1, 'PARK': 0, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 3}",10.3416101,107.0818748,loc248,RESTAURANT,0,6.151746175779686,5,4,1,0,2,0,3
u1838,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",11.9429134,108.4677301,loc286,RESTAURANT,1,0.029640377265145207,3,5,1,2,4,5,5
u1838,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",10.3223309,107.0845799,loc233,TOURIST_ATTRACTION,0,2.1128090067225314,3,5,1,2,4,5,5
u1838,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",11.9412024,108.4352833,loc165,ACCOMMODATION,0,0.004457848048106069,3,5,1,2,4,5,5
u1838,11.9446253,108.4381392,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 2, 'CULTURAL_SITE': 4, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",11.9442085,108.4329395,loc142,RESTAURANT,0,0.005216378277110604,3,5,1,2,4,5,5
u1839,11.6874998,108.2654399,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",11.9579751,108.4703264,loc158,TOURIST_ATTRACTION,1,0.339316026430142,4,5,3,1,5,1,1
u1839,11.6874998,108.2654399,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",10.3475753,107.0935102,loc258,RESTAURANT,0,1.7801170993623852,4,5,3,1,5,1,1
u1839,11.6874998,108.2654399,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",16.0760478,108.2181955,loc205,RESTAURANT,0,4.388802294662563,4,5,3,1,5,1,1
u1839,11.6874998,108.2654399,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 5, 'SHOPPING': 3, 'PARK': 1, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 1}",16.061475,108.2328775,loc100,TOURIST_ATTRACTION,0,4.374096404985699,4,5,3,1,5,1,1
u1840,16.4389102,107.5719893,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 4, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",16.0506461,108.2442279,loc266,RESTAURANT,1,0.7763077654376309,2,3,4,0,5,5,5
u1840,16.4389102,107.5719893,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 4, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",16.04628,108.2212369,loc193,RESTAURANT,0,0.7587363969507417,2,3,4,0,5,5,5
u1840,16.4389102,107.5719893,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 4, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",11.9354975,108.4280796,loc300,RESTAURANT,0,4.584061141419841,2,3,4,0,5,5,5
u1840,16.4389102,107.5719893,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 3, 'SHOPPING': 4, 'PARK': 0, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 5, 'ENTERTAINMENT': 5}",11.946395,108.4351622,loc144,RESTAURANT,0,4.574686904863045,2,3,4,0,5,5,5
u1841,16.0633329,108.2449762,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 5, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",16.1749716,107.8380686,loc230,CULTURAL_SITE,1,0.42194430233793584,2,5,5,4,0,2,1
u1841,16.0633329,108.2449762,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 5, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",16.399017399999998,107.5903393,loc218,TOURIST_ATTRACTION,0,0.7356857714961323,2,5,5,4,0,2,1
u1841,16.0633329,108.2449762,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 5, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",10.9141723,106.9936506,loc180,TOURIST_ATTRACTION,0,5.299025442645818,2,5,5,4,0,2,1
u1841,16.0633329,108.2449762,"{'TOURIST_ATTRACTION': 2, 'RESTAURANT': 5, 'SHOPPING': 5, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 2, 'ENTERTAINMENT': 1}",16.399017399999998,107.5903393,loc218,TOURIST_ATTRACTION,0,0.7356857714961323,2,5,5,4,0,2,1
u1842,10.3471817,107.0744576,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 2, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",10.8750611,106.7584236,loc315,RESTAURANT,1,0.6152512902061734,1,2,1,4,0,1,0
u1842,10.3471817,107.0744576,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 2, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",15.9956239,107.989389,loc183,TOURIST_ATTRACTION,0,5.722062456269312,1,2,1,4,0,1,0
u1842,10.3471817,107.0744576,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 2, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",16.0735167,108.2414618,loc334,ACCOMMODATION,0,5.844040668496636,1,2,1,4,0,1,0
u1842,10.3471817,107.0744576,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 2, 'SHOPPING': 1, 'PARK': 4, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 0}",11.9299827,108.4617086,loc290,ACCOMMODATION,0,2.1046910325750847,1,2,1,4,0,1,0
u1843,11.190788,107.3484014,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",11.6874998,108.2654399,loc173,TOURIST_ATTRACTION,1,1.0429200461883437,1,3,3,5,5,3,1
u1843,11.190788,107.3484014,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",11.9480703,108.4335713,loc168,RESTAURANT,0,1.323280088930266,1,3,3,5,5,3,1
u1843,11.190788,107.3484014,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",16.04255,108.22279,loc190,RESTAURANT,0,4.929923927248163,1,3,3,5,5,3,1
u1843,11.190788,107.3484014,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 3, 'SHOPPING': 3, 'PARK': 5, 'CULTURAL_SITE': 5, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",10.3405846,107.0831398,loc235,TOURIST_ATTRACTION,0,0.8906231177137279,1,3,3,5,5,3,1
u1844,11.9412024,108.4352833,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 0, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9232487,108.444273,loc291,RESTAURANT,1,0.020078596808044143,5,4,0,5,2,4,2
u1844,11.9412024,108.4352833,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 0, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",10.3405846,107.0831398,loc235,TOURIST_ATTRACTION,0,2.095296968515223,5,4,0,5,2,4,2
u1844,11.9412024,108.4352833,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 0, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",11.9374123,108.4291557,loc303,RESTAURANT,0,0.00720502184382456,5,4,0,5,2,4,2
u1844,11.9412024,108.4352833,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 4, 'SHOPPING': 0, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 4, 'ENTERTAINMENT': 2}",16.0772642,108.2159006,loc270,RESTAURANT,0,4.141875901385569,5,4,0,5,2,4,2
u1845,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 2}",16.0219413,108.2137368,loc281,RESTAURANT,1,0.05623728047345078,4,1,0,4,2,0,2
u1845,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 2}",11.9402781,108.4284216,loc131,ACCOMMODATION,0,4.1430278820262645,4,1,0,4,2,0,2
u1845,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 2}",11.6874998,108.2654399,loc173,TOURIST_ATTRACTION,0,4.390733137249742,4,1,0,4,2,0,2
u1845,16.0779814,108.218442,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 1, 'SHOPPING': 0, 'PARK': 4, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 2}",10.3695088,107.1126635,loc310,ENTERTAINMENT,0,5.814585584202282,4,1,0,4,2,0,2
u1846,10.3482693,107.0786445,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",10.3399969,107.0923815,loc252,RESTAURANT,1,0.016035515918116996,4,0,4,1,0,1,2
u1846,10.3482693,107.0786445,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",11.9011774,108.4488444,loc128,TOURIST_ATTRACTION,0,2.0709831802807157,4,0,4,1,0,1,2
u1846,10.3482693,107.0786445,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.061475,108.2328775,loc100,TOURIST_ATTRACTION,0,5.828633904166697,4,0,4,1,0,1,2
u1846,10.3482693,107.0786445,"{'TOURIST_ATTRACTION': 4, 'RESTAURANT': 0, 'SHOPPING': 4, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 2}",16.0779814,108.218442,loc269,RESTAURANT,0,5.841980750558208,4,0,4,1,0,1,2
u1847,11.18006965,107.14723044341808,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",10.3381932,107.0921114,loc251,RESTAURANT,1,0.8436788879733386,5,5,1,1,0,3,1
u1847,11.18006965,107.14723044341808,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",16.4525849,107.5878303,loc231,TOURIST_ATTRACTION,0,5.290892674691349,5,5,1,1,0,3,1
u1847,11.18006965,107.14723044341808,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",11.9432412,108.4282877,loc304,RESTAURANT,0,1.4911534157726996,5,5,1,1,0,3,1
u1847,11.18006965,107.14723044341808,"{'TOURIST_ATTRACTION': 5, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 1, 'CULTURAL_SITE': 0, 'ACCOMMODATION': 3, 'ENTERTAINMENT': 1}",16.3877544,107.5677832,loc223,TOURIST_ATTRACTION,0,5.2246382723066285,5,5,1,1,0,3,1
u1848,16.0476915,108.2232367,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 0, 'PARK': 1, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",16.0644993,108.2416156,loc321,RESTAURANT,1,0.024905543681079206,3,5,0,1,2,1,5
u1848,16.0476915,108.2232367,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 0, 'PARK': 1, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",16.0693093,108.2364723,loc325,RESTAURANT,0,0.025347788546539914,3,5,0,1,2,1,5
u1848,16.0476915,108.2232367,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 0, 'PARK': 1, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.9412024,108.4352833,loc165,ACCOMMODATION,0,4.111960175997618,3,5,0,1,2,1,5
u1848,16.0476915,108.2232367,"{'TOURIST_ATTRACTION': 3, 'RESTAURANT': 5, 'SHOPPING': 0, 'PARK': 1, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 1, 'ENTERTAINMENT': 5}",11.9468187,108.4591689,loc137,ACCOMMODATION,0,4.107654041515263,3,5,0,1,2,1,5
u1849,16.0784393,108.2191541,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 1}",16.04255,108.22279,loc190,RESTAURANT,1,0.03607300407922952,1,5,1,5,2,0,1
u1849,16.0784393,108.2191541,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 1}",11.9336889,108.4680547,loc289,RESTAURANT,0,4.152217165199878,1,5,1,5,2,0,1
u1849,16.0784393,108.2191541,"{'TOURIST_ATTRACTION': 1, 'RESTAURANT': 5, 'SHOPPING': 1, 'PARK': 5, 'CULTURAL_SITE': 2, 'ACCOMMODATION': 0, 'ENTERTAINMENT': 1}",16.0723604,108.2284106,loc185,TOURIST_ATTRACTION,0,0.011074105718300763,1,5,1,5,2,0,1
